hour,elec_all,elec_office,elec_hotel,elec_school
12,87.33759410112619,761.7242234850702,303.62163968101873,324.60183451242995
13,86.17499403722113,760.3044087156488,292.83406392120145,289.4110616082797
14,84.42673514400046,718.6698717200859,294.0166227652563,243.70091955806097
15,81.16724686376496,646.8849631984829,260.46414229051976,198.74698942614748
16,73.87406478557544,567.7850998100097,264.7623615362621,156.93411388917067
17,67.34839518442544,500.6865880593249,269.75131525251805,120.4102662061226
18,66.73503372679517,455.12992361758216,289.62508959308553,134.2890031610481
19,59.440861530028585,359.5973704025452,301.6236015895109,143.3642907617377
20,44.483046749155854,280.75349393819175,320.7766228265465,127.90852043870608
21,33.43953085955974,238.37262378103935,345.65179698317144,130.12651385214014
22,30.04692276825348,225.67801750170327,359.81598451961196,132.4854647667042
23,28.027402419210475,223.24027482978303,279.5334265685208,134.65050630551815
0,27.254728376282067,224.20135816016122,241.73190546241173,135.5019426735596
1,27.588405872580015,228.60363462762734,213.54768366725554,137.25419973773543
2,30.21265964831261,244.23046567846262,194.26916281571468,136.57961694269653
3,36.821902581211845,295.45641654118447,194.01383441511942,138.03154855321742
4,46.90631854847009,368.7154383448158,219.23746732846303,160.8572501990627
5,63.539213775359315,544.6163123189954,264.0454822205739,222.6221063412279
6,72.71463591362023,631.2595426588568,321.54978800706675,279.3685567415163
7,83.6728419292517,716.0538805540806,358.2634142075751,336.95822715374305
8,86.1810300362296,760.7420099661216,355.1073805963727,367.8086738581787
9,86.8880819837715,773.3817215602568,361.3947796012501,378.2800687008585
10,86.459282757302,774.5610113727914,347.76831278364153,377.41528818166387
11,83.72818137948502,766.9863673621932,311.0206190431507,368.5788905864698
12,84.54811684638346,767.7571374074503,287.03894294743066,349.8332439053155
13,83.70007324829926,761.7169335549461,278.7305658357842,314.3745566793546
14,81.78977083089245,714.0375331932755,277.28254530302684,267.04808270526956
15,77.52270547264969,627.7747293636293,242.47158211478126,213.61233906125736
16,70.16895138595163,547.9200666177954,250.45733678000082,169.990401341228
17,63.19657420020145,475.9286101965885,256.42086189558705,129.1208765798804
18,62.187150681390044,421.129475487823,271.09118191562544,137.56142971564495
19,56.09891459152551,342.00328297010924,284.95680201484686,144.0684171534285
20,42.88522037059574,273.8989737404801,305.3640564437845,125.8826977516915
21,32.99436283852399,235.3384019462566,333.3115922909182,123.2835723603587
22,29.86029019280136,224.2068969056286,353.0258288558029,123.32776596497371
23,28.053410385122536,221.77578841463895,279.6750671869048,126.56512178805222
0,27.3495939012872,221.83038137717153,241.56942010921244,132.2376977073261
1,27.890486121406198,224.7864088823237,214.4186024387434,136.77296671016217
2,30.822711853277582,243.34803557163846,196.6893808161387,137.57188005781194
3,37.96676718898313,297.58075790602186,197.97104186352513,138.40267393560018
4,49.804548309202175,377.9681191067258,225.99875825189147,161.2716408615136
5,66.10057153725727,551.6941055721495,270.80167001797645,221.0784072650452
6,76.66988016814959,643.2193659204967,329.1085324589071,273.7591874582595
7,88.79417541980476,729.6607808019648,373.12158485035326,323.2028594292938
8,91.71862247356728,762.7661010131757,371.8561866184876,345.11544881713985
9,92.37206375758056,777.1666510871039,376.1959028408894,351.477077683848
10,91.65877500878737,782.4122726784884,363.2443710149235,346.96538896460015
11,88.66703290629957,769.9198488620954,328.9146322733287,337.6644766616384
12,88.96858702126102,767.7115189424316,305.95429049304437,320.29107062515374
13,87.9408512870169,765.7988984883316,298.93397312737494,285.6423489334745
14,86.22484361391167,722.0517217175275,299.857379171371,240.4563722498155
15,82.45518206525229,649.4631601045759,261.764369326385,197.67880596649425
16,75.47289874758287,575.719901632624,268.93795613243805,155.7040462586502
17,69.04453656885863,504.2578040502108,276.84504966217384,119.83100667152381
18,67.93356636880559,446.7598881428928,294.4355727533303,133.5906908030641
19,60.774639784986604,349.51642931794703,307.4654888536418,143.14208940851063
20,45.66275533194586,275.2138979836911,328.8581291160162,128.43942385176373
21,34.381079703432775,235.04895741824504,359.8483227039522,132.45768949721239
22,31.28008189542699,224.92923110395125,380.8585172630179,137.17348749711232
23,29.40993427908825,224.79456276344607,300.05310754355605,135.48283344474237
0,27.343546133300062,199.10063199785537,201.85564703816817,137.64138685907832
1,27.313850407634515,199.6616799459646,190.99771195927067,137.08163919433204
2,27.897644022316175,202.46555231618126,189.0308994797086,136.02470925262634
3,29.116848246858954,210.92855849718424,197.06234459124002,137.764139976483
4,32.223479390697825,238.25130106572277,230.60850625174774,137.255164723787
5,51.62212964303408,434.4146350289863,285.0317109264685,144.48660552644634
6,50.86625888289755,491.0458348506922,362.3141780611431,125.55979701067072
7,67.49375224368734,520.1193991233404,414.924653630592,121.25709846725645
8,72.33572678465364,539.7152245476366,386.2552932564789,117.58569123305537
9,75.31054657087977,534.1970106228042,352.96344159360655,118.29720995280967
10,73.26071308294115,518.9273932505749,335.1835258550963,115.65103588561976
11,70.0688902819759,522.3182260680634,325.1436260324812,114.27242771263998
12,70.55809121675017,492.02494803669885,320.9522998119067,115.43561475214914
13,69.15988015624298,424.4152209051041,320.70252857111495,114.66225696620639
14,67.52438295322877,343.59677480940695,323.59204428923243,113.09788232498721
15,67.37754711298155,322.67254958095896,290.01235910337306,115.58964382980557
16,64.66630096804782,288.79361011021695,313.0768945301202,117.05192276152903
17,54.5881571974928,173.6796278205157,375.96525111829203,117.09923938134133
18,57.03044523043126,191.79079405469744,416.26007022960647,138.1363018522002
19,60.306370252779395,209.51823618803243,429.1792469773228,147.83550879585087
20,42.83450379045741,223.89231954099327,426.48487542774365,135.1933096022408
21,33.85382220241612,233.38093245725798,365.6245460783193,137.10390662113002
22,32.313157498678855,241.30322251238977,294.13782187182517,138.33184092877937
23,30.625334015733163,250.87598228678064,224.32819071171852,136.85916155325455
0,30.08503751265153,250.73472158783693,252.83212552879914,137.22010789240576
1,30.62467178270544,253.5649942165406,240.6053221057143,138.4073048645411
2,31.99179794774729,259.1422561400502,236.7579431048444,137.4309776677445
3,35.953294030330234,259.0625291326667,252.14725314916015,137.651132610517
4,43.150048767936475,261.31434270455213,281.6386367909881,138.6687707191639
5,48.4693110765105,242.04500785680176,300.10091098923675,146.74573507230923
6,52.493863766937885,228.42644526150175,354.8133666091608,125.9064637867948
7,56.470271312231475,224.0699135627504,405.4890943375021,122.55143066923414
8,57.163250870165186,218.88679862100028,387.2670008483194,117.72185621486669
9,55.297801269070476,211.57440110382282,352.44550469676983,115.51370350230205
10,53.64765831739358,204.13351534221374,340.102639623948,115.0312725809741
11,52.5682102578001,200.755376028816,332.27570530445865,113.57532993951557
12,51.31067833755483,196.05801781619223,326.19144470598,113.60205097120202
13,50.14124457860062,178.3227235183192,322.01414479342975,115.56526585748452
14,49.700655427348345,175.2442258763992,323.1206504765847,115.44325348136618
15,49.50691993720796,175.47770220614927,281.62463681114997,114.69601545468572
16,50.087450658014994,177.27533093052796,293.050779893094,117.65629100169596
17,49.93262276174989,179.81237485207402,332.1816362854662,115.53373126087791
18,54.581876741857165,210.67226395131243,366.99590687405885,133.4252278399732
19,52.057800055071695,220.87911212300077,384.4738173038356,145.1259298689406
20,42.03877329120162,217.72112274348376,379.859548560591,129.86830627748643
21,33.207729701926006,227.68135777584152,336.3450087807396,129.7788458881181
22,29.237312444190234,231.9649098987069,285.9398958110544,135.38373995297084
23,27.453517344112583,236.6915523324138,233.21963844095583,136.30609255867674
0,28.568049764918342,264.57582569947294,247.02765455376192,136.9593844416143
1,29.04011726266522,268.2670750109882,219.60216351012815,137.11947205353596
2,32.10132733700691,288.11936667043756,199.37100751381624,136.07522823861083
3,39.438445142722436,351.07561982609593,197.76813004330174,138.70936135967924
4,49.63860020246328,418.1927850688395,222.6265491355424,160.63043690746792
5,66.23597805985969,644.1597161742764,262.71536768461675,217.5675057252195
6,77.06438899118983,719.1867756066121,326.27684802996265,275.6347641756574
7,87.76926398254002,768.7938848556223,368.5728233090593,324.4736614677246
8,89.63134373735875,783.4854155477612,364.5972598820874,347.1574115886266
9,89.30578294221563,782.5914292285728,366.3440636992671,356.5146285732505
10,87.68779532201573,770.6102873742046,352.63457343825485,355.28509999079716
11,84.30706304109043,759.4764761233705,315.72752921888826,355.1892841539348
12,84.75889328011623,756.7031459505143,289.1435638490085,347.4062512494197
13,84.13623033597906,753.2736410728681,282.29058023346107,319.82550805836047
14,82.51525551624836,711.3581649876945,286.1929657418605,275.2492795201188
15,78.5331120591801,636.3215240936706,249.94716774711205,227.90877004111857
16,71.05650687851649,561.9214784304967,260.16562341043243,178.01724402853907
17,63.6547344594878,483.13587779729187,263.4740082464165,131.72504883581058
18,61.47429686665757,418.49622893486946,270.8996907739092,136.3098605467586
19,55.13744893516076,339.3320845294459,280.8449408504995,145.9254291990426
20,41.97220876853827,272.5296152709559,299.3163968979631,125.57546970576455
21,32.475272950169625,236.2927109385784,328.78403509837614,121.1661082029864
22,29.379399824691344,224.60135078613672,345.7193188703104,123.90244017823653
23,27.468033764773686,222.07795459006766,277.8697086430964,125.31962111582602
0,26.674606465067704,221.88058197139966,239.00692276100332,127.53863931522213
1,26.88939777201039,224.76123505391578,209.5835985613421,128.39325569757423
2,29.072778123695812,238.4648300999178,189.4164303130919,129.47016701578593
3,34.91334096115903,286.03024579551675,188.9339574929237,131.07856379405965
4,45.5133712032732,366.9779716805397,217.3059684159385,155.87772696532122
5,59.19589929399275,521.5474484918192,258.0093559502443,225.11957440607236
6,71.67191008476769,636.2336409494483,314.60860884320664,287.4610528033709
7,84.15018723704839,721.3916892766177,358.9191989441127,338.2887500207971
8,87.65566778635916,757.3918055112258,358.3740821200794,357.76790423023675
9,88.93377642109242,764.3678877700311,365.41774908061245,356.5416930715486
10,88.46434340334392,757.3041811797252,354.21682900247197,348.8663948970667
11,85.39225750385977,745.5197182271079,316.888294137631,341.1485228143613
12,85.11819022939143,738.8230187712302,287.8452361517985,328.275254190816
13,84.21289216755974,741.8218907166696,283.46719992937614,302.22162181778793
14,82.90468750850147,705.8029525223654,287.6846423859295,264.2149390734049
15,78.97891201925506,629.822468359698,248.86272512371806,222.5147576523381
16,71.16505912151095,551.920687899647,256.3974791734235,175.3535973969909
17,63.96098957299689,480.96549607698586,260.4237945415846,131.15072763502772
18,62.78638588185203,427.2015943450734,273.2041496415541,135.78951271987452
19,57.14744511917452,346.96970459496896,288.2725721327599,142.59244330621718
20,43.617875798853866,275.57789680000195,310.6369903921983,125.36735107579955
21,33.28858989641744,235.38150486285986,341.11995117836614,125.00700618170096
22,30.162930565858247,223.89613344799628,362.3632949556199,130.10097066539927
23,28.33374610200962,221.13580867982833,286.50516387775554,132.6173605592176
0,27.732466819702168,220.76308769158697,249.306606549464,136.6255114506455
1,28.227854596367568,223.09990001023255,222.70958931977611,136.31130659382708
2,31.14197183441052,237.0308923024725,205.30273267430277,137.05288657525077
3,38.18828782953417,285.8697958997894,204.19140030959346,138.66760971271418
4,51.58155855458445,391.9286344237982,233.7739956628455,160.27695156206022
5,65.67213136020243,525.2502081510169,272.95730225927355,215.6433502747009
6,76.68150195592686,626.6113119754135,334.97044578700115,271.2543284950606
7,86.55933129695377,701.900951918779,369.6130139832993,321.08574781581854
8,87.71097707314945,736.8779311865602,364.5827408557342,345.68358182394303
9,87.31986479201431,747.044617775792,369.95194889332555,357.3450485008272
10,86.07601879119919,743.8808611446025,360.2051845988118,356.4165798767967
11,83.38636640943913,743.3003218122464,328.8068103877263,353.6883488260517
12,84.244568619103,745.3948335773512,303.50554849698716,343.54758076703877
13,83.71303697331885,743.4202377226372,296.3207137363644,310.23049952101184
14,82.39527426972323,705.2943581558444,300.0859510876543,266.87534472023077
15,78.3379596228977,626.9833308158741,262.7836111159344,223.46015085797205
16,70.43916265724704,548.7486101750427,265.4561517978626,174.37663671314536
17,63.1444690533907,477.2881545106341,267.1785771382783,131.9204912047259
18,61.234501186920795,417.2977276154126,272.84145725476486,135.5930879190452
19,55.61416422443651,339.24908544102396,285.29705850621,141.6007844023907
20,42.56858614532633,269.58574210279767,309.85755922325234,124.18000084341962
21,32.792983536039465,234.76158266264216,340.9943864087394,122.49012922650464
22,29.72932908985462,223.40887447802902,360.7288272028161,126.00948128975719
23,27.866111021637675,220.90734035451865,284.86736361054864,127.70681591536368
0,27.245773255882078,220.37162916927696,247.93229234009445,133.33365877260036
1,27.640313692687762,221.98648008523654,221.09310953191326,136.35419808209164
2,30.1513259117339,233.72417663477196,203.26626384975492,136.40795268287613
3,36.84156535292349,279.0095355649311,201.05422970300395,138.65456300215033
4,49.73102355249233,365.32627157051996,226.56901715632387,160.56449400112118
5,63.49579579230754,510.29585519924456,266.12913401216605,213.32597948107508
6,74.39892491161882,613.4197273205805,326.89609463195666,272.01446365210046
7,84.5345877583313,698.7901768393231,364.35874926042175,322.2671303795275
8,86.21673810871404,739.6207691708019,362.70081633555884,350.1138422022098
9,86.16883489365317,751.9420728737599,371.81168583307056,364.15288907595266
10,85.60535661692505,754.4830372786662,362.44326193673123,368.47930698346636
11,83.68649497548158,761.9859098754374,331.56162498162917,369.33902358735816
12,85.20451863739565,774.1948177497346,312.21473818021195,361.47467143050835
13,85.02637475236286,775.9000678247459,304.4168770555371,330.36852152751004
14,83.70576199968654,737.0351284436946,305.92090535551364,285.07310106964684
15,79.86080713271832,661.6188136552117,274.81343462711965,240.72854538157776
16,71.48954153413166,579.0921077053802,276.12951360858733,188.7422880064236
17,63.04788332474471,491.37328331286443,271.8021643210049,140.16173177344004
18,59.83687164876322,421.4549917341902,272.3474140800625,138.75158555392912
19,54.461286836596436,340.1095096577009,281.87804067997223,142.33641997616186
20,41.8425344588083,274.75265330821355,305.1504025488107,123.38577372287826
21,32.44527403465182,234.66174303981012,336.961933996486,121.10349265588069
22,29.454697406105815,224.16384501442658,359.083534189145,123.38038399649457
23,27.597223499111553,221.13995029508305,283.3059035483949,126.76860332306508
0,26.85215248882734,220.50758803686637,246.22160387453948,130.3040803775605
1,27.265285032763803,222.52475224967145,218.90530319853906,135.518075663193
2,29.55442290259683,233.01929771322628,200.8256541316061,135.98172954405032
3,35.82996885596573,276.28345346083444,201.88088100689004,138.55081830916
4,47.71487142027524,366.8309647176023,228.893095278913,160.6365080859734
5,60.99516407710158,492.71717050526075,266.7305165895303,212.21590228379708
6,72.00303025406278,608.0911097706323,332.13065077326854,270.9670299737307
7,82.28965923058355,697.0087916730529,368.71661379146593,324.3252688320483
8,84.49781538748283,743.8715350886227,365.5325774471851,356.1802303723079
9,85.57169030792667,764.8310935414553,376.44056117265853,376.736451927167
10,86.08471791078726,773.2018168480752,369.6630424035103,385.4151814134273
11,84.92888073162011,786.2391605409816,341.2386286042245,387.930145292351
12,86.80815609729143,798.0105201520566,322.7499715774797,379.84842010630143
13,86.81866857659487,799.698273105051,314.5126648757358,349.5780816331221
14,85.87013500854546,762.7623289830901,318.4223247030204,306.2087120899038
15,81.9322125320123,686.9470306515959,286.0098691761662,261.69914322064574
16,73.31984183327101,604.5415277694493,287.85885019978025,207.33534775200678
17,64.49871601792408,519.633902874408,284.7463440181737,156.77495482830398
18,59.626595326732726,433.6035352182688,278.06043803811485,151.04928308063342
19,53.8141572005033,350.62981571830375,284.0660727314425,146.53041333166607
20,41.07933079422145,279.7116686239458,303.51181412317516,124.32815448912588
21,32.14287973620934,236.06682012585426,334.25506310119454,119.9214565923427
22,29.208332904915082,224.86320287532106,352.401460926337,121.1491748632152
23,27.253054200540028,221.9941345062325,280.37690935229745,123.73266713188396
0,24.983808170240614,193.89737064728018,180.34552983057515,125.869449830467
1,24.779216263348218,193.69431537712993,169.78065912755838,127.66980287868277
2,25.05819839788587,193.6017332079367,167.05532433683055,134.3969724740892
3,25.727258085223365,195.88776850592023,170.9700742041511,136.9808953223607
4,27.771566365762784,212.9143291333079,200.10533183906227,136.42950301488068
5,36.64093718935196,335.7178214324603,249.23167361686743,130.507640074959
6,37.98232407718315,394.5140714845939,334.1545296540896,119.36037135237271
7,53.173404562722375,453.5195752735895,394.2961954826937,115.82888716431019
8,60.06404411887188,484.4289837861864,371.4596062106864,120.49509554665781
9,65.50325196309825,489.5145939432493,347.97874470860495,131.80433048179236
10,66.58222871248692,502.84402318650643,340.6725899576651,140.9424192541958
11,64.59424947544649,508.26620831521507,335.6853301475732,144.86028675749245
12,65.89604504150549,471.93372654557015,329.92599029998746,150.14341779505318
13,65.71922515618328,407.9978301970278,327.8473109244391,153.68402384874824
14,65.60806255798597,329.98591317554406,339.13711918966095,157.11442709274337
15,65.31101699144472,331.50083134388854,308.11024009717937,161.55975484113088
16,60.46975420092973,290.4961222080538,330.23154453824594,159.8121330290101
17,47.25455040582059,193.8102179302257,387.4143151345532,150.16881599703743
18,44.27258532093129,185.14231338437062,404.2736105826456,151.4680964118727
19,47.130520208780055,199.42228401306332,409.33529408792185,154.5102443066872
20,33.04577196143523,198.79786158214398,402.15177161614713,125.12414730447293
21,29.3840580769755,195.80407428233144,344.66091634734096,120.39593465753727
22,28.19680193372573,195.65589805222055,263.124656126274,120.03413161650357
23,25.981220377557957,194.06945858226874,196.00603119550422,120.7557152504639
0,24.621989674121576,192.48203003496337,216.67285346547666,123.670909825695
1,24.43709457797587,192.31947841615434,200.94460337815372,128.07827854467885
2,24.84523668244626,192.20209953781284,195.48653208099728,134.0307692679921
3,26.963933134671723,192.148467100745,211.88764893796997,135.91489496008552
4,31.791931994107298,194.71902364645342,241.0546612123355,135.5387258864371
5,33.175006863156185,168.7184947671862,256.91989317216184,130.4621482877497
6,34.82534647054365,157.14026973685662,318.29825258457424,108.63834237079413
7,41.46431973703323,163.247604798778,389.2580313468398,118.07599148174837
8,42.91770871430641,173.740784748196,385.4783873307903,131.26269834019496
9,44.27250584920228,186.27983862949458,362.62186262770086,139.41036361339567
10,46.13282414099532,187.31225766124842,356.44029927591004,150.69413219420994
11,48.07096698475535,183.44882216574098,356.14459276100575,156.0212218015049
12,50.19643524224767,194.4356908139606,363.03919377810575,156.03489246670384
13,52.388084315031335,212.3332292286438,367.34391419768906,169.66648788808024
14,54.16277068301536,233.2898764790192,374.17032033768817,176.68731489935539
15,54.51111747037542,248.10314059507152,338.51911105846125,171.2163095618725
16,54.378567563920186,251.01858081620196,350.5044541888247,178.45137645859685
17,51.47017718002085,234.85083242467178,380.27623083107585,169.24545250566752
18,49.52462391310113,211.26625337789608,393.536276621781,157.6736435914697
19,46.40519409224091,205.57160863058604,398.0534954455543,156.55595019466153
20,37.177877931149446,202.01691939025764,383.20446874025424,125.74638402606539
21,29.98345228410185,199.42394785325402,338.15107194265187,120.64916488320625
22,26.836284414391187,198.3976305662153,279.9750489930857,119.67346446175968
23,25.116035930773922,195.3499557842144,231.03484863398205,119.58369437292289
0,26.236519336293192,220.83755689651346,243.91079710801108,120.39616579152866
1,26.345847043231196,222.70102770596478,213.6935725700266,122.08846101267444
2,27.92767522411593,232.18059851656102,192.71983310785274,123.61235355918258
3,33.01354508337773,272.97586389690457,190.59332143530824,127.30237440638774
4,43.3970011441296,352.6805611315698,217.63158421565748,152.03302513093954
5,55.26200558343694,494.70416764817315,258.03482610668794,211.6546203505825
6,67.5898609076007,625.5958265829888,323.5408790280158,279.4504393400913
7,80.17726018825883,747.8594366593958,379.7236103202748,354.081647676485
8,87.05448524097848,820.6669728931744,394.0817143020711,411.9551070013703
9,92.1618795593961,850.0978608938138,411.949832628843,452.8056728378078
10,95.20883479077898,857.7747005275426,407.4510918934341,471.0796288177767
11,96.03175782562933,864.7749949915536,379.26192490512955,479.16395901129374
12,99.31101958909997,873.0910270112239,359.8163135984391,474.12993075717077
13,100.23640097727524,879.9666624846687,354.3105000600717,443.8339627153994
14,98.70874135083632,836.4634901153978,355.7336690359497,389.1923603964218
15,93.4877217969238,751.1458599537397,321.52962634181097,326.4309362828907
16,83.12967337302412,660.7146804809581,324.01693586259177,254.95590313225983
17,71.42146450814498,566.6006691740141,316.9355137014137,185.6906986611293
18,62.48300508877351,467.77724475181105,307.4807200641955,166.2826712463437
19,55.323932549474655,372.3057203718245,309.37808022690797,158.0481501237292
20,41.44795297691332,294.06949065210136,322.9583547500748,125.34421515675278
21,32.21609432892727,244.8070497133431,346.1145325452036,120.62457270414644
22,28.98307587226729,231.64229971847394,357.41563786787,119.85806648765352
23,26.914078196516098,225.46635392847986,288.13538711699323,119.45203938152495
0,25.974596646033056,224.154027142367,246.73118855947615,119.49381904586569
1,25.870762084646266,225.26962128932965,214.5332671659631,119.58419509583348
2,27.158030417266975,234.30688258950389,191.12104867895832,120.19364457071859
3,31.854045749876185,276.88738168704316,189.38865663370694,122.76534035659448
4,41.93908124100322,355.3651399999751,215.85513061595404,149.49640249563404
5,52.08611619140953,506.81413851750955,256.42235577750023,223.45991943013442
6,67.5458486395287,653.7379994948208,320.8409171817529,299.07750679225245
7,81.84555744325611,760.0847295994625,379.8043449803706,361.821450575379
8,87.74652427161143,815.9523675841982,387.468441644181,400.72456746224583
9,90.56191734862172,832.6306264371754,398.2308707871821,420.70616886665255
10,91.12577777713946,832.0762638555444,388.3245824206664,423.71934471583404
11,89.57339977277418,837.3588718504925,356.8679913114947,423.02112320832424
12,91.08678769564426,842.7441837400607,333.76693024283946,412.8094827360449
13,90.64741860271525,841.8703316624317,324.45731162667664,376.09100806162445
14,89.58838151156453,799.8993455444769,328.41537789165875,329.0978728048663
15,85.35016403632761,716.8769540778651,295.4309887940333,278.9960661302684
16,76.16225573569801,629.2347683608999,299.1080623607279,219.63771203253415
17,66.53953810623699,539.4359740211025,294.8354618898093,164.9639559019859
18,59.75142416098821,448.62052256407145,285.9789926157688,154.08714452956647
19,54.071167810338665,359.3589470111071,290.947232967817,142.37565336295728
20,40.98783784060906,281.9379166605849,305.6786097322151,123.5037389210832
21,32.00022865743423,237.08730796731308,332.8650933239682,120.44079150524327
22,28.941471558740062,227.6325286734331,349.4395938940797,119.99891970340519
23,27.02388885216463,224.2328801254149,282.02889327998446,119.68426382710007
0,26.20912487179802,223.00635924610802,240.8200637018003,121.08538598381617
1,26.26925359484394,224.33814123662768,211.38245337080548,121.41615183649974
2,27.87620084026154,233.7291676436725,191.2673097766303,122.52496793006824
3,33.1203730416049,275.6744356764843,189.69362409093037,126.48883607988051
4,43.42962100455884,354.2007568760963,217.47697143176563,150.71971340604233
5,53.53090094771754,487.8541977748878,252.9757127242068,206.71214098243436
6,68.10556049613166,626.2255340726739,316.4894450279869,278.66794141069363
7,80.72864041582628,734.8604464783278,369.6630276767467,338.6746856117175
8,85.05898877931453,788.7689416845085,376.1132939281175,372.8042572179618
9,87.33489355584841,809.8844365901676,388.4194612794114,393.6727918247513
10,88.13439604327094,813.3052432019165,380.51793068151187,400.0694049779353
11,86.88751719553399,817.4416208542336,349.0654360105582,402.23032646290466
12,89.24320630651944,828.764676434329,329.615484474345,398.94725586567375
13,90.09113251326953,835.6253095118038,327.4522895816065,373.85010033334675
14,88.46545019820147,792.6792413810075,330.75743303219144,323.38685357794975
15,83.85220611979204,707.8761808364661,293.76754301074516,272.08599445845607
16,75.1289347300502,626.4960299207479,299.94268119246044,217.10826400711625
17,65.94619288364312,542.5323462185527,298.5322860147785,164.31558347967746
18,59.04679573131632,446.71825756796454,286.39210652697676,150.77919218868925
19,53.780922823687895,356.7057941799845,288.3510354963816,145.91299106980375
20,40.99058197497656,281.9568938352493,307.6451214651804,124.21669835246662
21,32.06176499210054,237.43824936155022,334.8650765811556,120.15281849458549
22,29.0149943379901,226.99030248571083,350.68327235320186,119.66709369736994
23,27.15685696896323,223.63486463876575,283.36141161366857,119.93517907491952
0,26.370021834397637,222.41678444396516,243.58528552146709,122.76671733857549
1,26.461190158787495,224.258109792298,214.87608779602868,124.9570578380005
2,28.18007172023985,233.43297060498472,194.32442961742635,128.38125996873762
3,33.45355115362349,274.64917146412284,192.86835561172643,130.97515329518868
4,44.05542516111138,355.29696791255776,219.83123119816895,154.9699938207987
5,53.80767020238031,487.58047990611146,256.5934610981092,207.1339000863741
6,68.04703200725011,621.6272718902526,319.0346508592037,277.94691757650287
7,80.14020306097541,732.1163186633571,368.8158345265243,340.95429050069936
8,85.09380672286436,800.2591235091504,379.2981013259714,384.8755194746349
9,88.50411383398156,828.9900754649482,396.174522093772,413.7082327388026
10,90.46567752333414,836.6579881289176,390.07600969761097,427.39283417807815
11,90.3774182175972,842.8301498752979,360.3099677823084,433.21846625606264
12,93.48957740551946,849.3308086408857,337.97876646047166,430.1185443653331
13,94.41523465035296,854.4071127301228,333.18425914696314,400.6814918795395
14,93.04266921644164,811.2577169422274,335.96886644123396,349.5284985650708
15,87.73405874634204,724.1098313345503,298.72854778827565,290.1801492155917
16,77.58776983158549,635.6354287177908,303.0511882745391,222.0014235751721
17,67.65063962222654,551.303560791177,302.8730316160049,161.2282450597745
18,60.69504921389283,464.0496150305229,300.30043006392316,149.19318823586264
19,54.900691860072925,371.6722756875614,306.0786762898619,146.00639579006935
20,41.35193453340736,293.8527678628152,320.84046140998447,125.38963103299947
21,32.274633303817325,244.62045478322673,346.7724410463543,120.82261504882497
22,29.105114634776598,234.3462243356991,360.9643033059727,119.79489500411286
23,27.072733285572017,231.0867342800358,291.7943056679242,119.19754579146782
0,26.028480279577238,229.23701899181725,250.07966250837202,119.2766432127763
1,25.870079584363232,231.06231508698139,218.40506440958438,119.25498752512016
2,26.967778889644325,239.83158651249022,195.63673045340303,119.16684816541274
3,31.245087987140376,285.94439588491764,192.71238173714931,121.57259979530316
4,41.14303848524398,364.6033504332576,219.4688964201668,151.1542830801239
5,49.80036883241654,515.6316073801796,255.98015670773347,232.8184321164373
6,66.37994158695336,671.1312574100644,329.7779368357843,311.6533245639099
7,81.33020716363136,782.5569190799652,392.1202491171799,379.2427057292709
8,88.74446871660068,845.8285469892204,399.5565838226813,425.8521508956224
9,93.49403103303648,874.3684800543481,414.5374896889984,454.40145718456694
10,96.34595626002489,884.4100567297787,410.5964018778873,468.3452077877277
11,96.56547354774958,892.2841925823699,380.7429394924912,475.52360703892543
12,98.98601644659823,900.2544337157195,355.8114817293793,467.36661407195993
13,99.02128685097723,904.004428927997,348.1312192968295,432.9919201467108
14,97.4634210450022,857.2253483109773,351.40307664308284,378.51630494874877
15,90.90498379531408,756.4914923394754,312.29076530700985,309.37312013465385
16,79.96517986490721,661.1169655009603,315.09633912783295,235.2674883781656
17,69.59066703834898,569.697006031443,314.95660983431384,163.22221779247232
18,62.04446236518307,478.65218009447136,314.33697986443997,145.78168469834782
19,56.11450316128203,381.6379561807437,322.30552758282886,142.3669061630251
20,42.137326940040765,299.188317417111,337.3394016909057,125.58690729703662
21,32.62117051439061,245.9073877684552,361.0132438774649,121.03397428455055
22,29.434983671612414,235.49713953794185,374.2490324425014,119.92198340429591
23,27.264957084063457,232.49588876722257,296.820103068652,119.46658994475774
0,24.688510022212476,203.08133311851577,191.9872851462127,120.0360927581383
1,24.293325383527396,201.82044669846306,176.9366857025952,120.84665699090998
2,24.360142204478493,201.16955962382588,172.61948402590068,121.21527371668816
3,24.831752876126842,201.44212967566156,176.41015677817137,121.69753623488728
4,26.631258897044866,215.18847579251437,204.579064845448,121.84688144057061
5,28.396405582233328,362.90232251825796,249.958432820669,143.8583279413798
6,35.65684964900421,451.74950227528745,343.4388916282485,140.13805438747332
7,51.97339479681881,512.231933808394,412.9275523652228,123.82060358364599
8,61.37826222328097,539.8721763905464,385.9522638198225,115.69332183132046
9,67.46627365170998,538.5327101723373,353.88555147736287,106.99016850070971
10,67.90111381878465,534.6118835379589,336.90899449899626,107.79483093320631
11,65.46303086855087,528.3929818533194,329.2695335144841,126.54462536810833
12,66.8936292962487,497.6212128166345,328.83549203377873,133.21726863380354
13,67.25460088301898,436.19412124338305,333.48075731749435,144.68930213305634
14,66.90369140159368,356.44342137389435,342.1001440946541,152.99602833081917
15,65.98416696243306,339.4784077003436,310.31679921451166,150.291015128318
